date,country,party,pos_corpus,topic,direction,text
200509,64,64620,99,NA,NA,and see their country get ahead.
200509,64,64620,100,NA,NA,But the risk to this country lies not just in continuing to slip further behind economically.
200509,64,64620,101,NA,NA,"New Zealand is also at risk from a growing acceptance, indeed encouragement, of mediocrity in far too many aspects of our national life."
200509,64,64620,102,NA,NA,"Yes, our best sports people are in the top international league,"
200509,64,64620,103,NA,NA,but too often our children are discouraged from trying hard to win.
200509,64,64620,104,NA,NA,"Yes, our best educated people are amongst the best educated in the world,"
200509,64,64620,105,NA,NA,"but too many of our schools no longer celebrate those who do outstandingly well, no longer give marks, no longer give meaningful grades."
200509,64,64620,106,NA,NA,"And in the tertiary sector, we have seen scandalous amounts of money wasted on courses of minimal value either to those enrolled or to the wider New Zealand society"
200509,64,64620,107,NA,NA,– with university funding up just 28% over the last five years
200509,64,64620,108,NA,NA,but spending on low quality community education courses up more than 800%.
200509,64,64620,109,NA,NA,"These are sure signs of a society that has lost its way, lost its focus, lost its sense of values."
200509,64,64620,110,NA,NA,"In particular, we have lost our focus on the core public services which people should be entitled to expect from the government they fund with their taxes."
200509,64,64620,111,NA,NA,"And so the second promise I make to you today is that the next National Government will focus on excellent delivery of the services that New Zealanders expect in return for their tax dollars,"
200509,64,64620,112,NA,NA,because those services are a critical building block in the better performing economy we must have.
200509,64,64620,113,NA,NA,And because they are essential to the civilised society which we generally expect.
200509,64,64620,114,NA,NA,In no area is that more important than in Education.
200509,64,64620,115,NA,NA,"I am totally committed to a New Zealand in which every child gets the very best education of which they are capable,"
200509,64,64620,116,NA,NA,"one in which their parents will have choices about where and how their children will be educated,"
200509,64,64620,117,NA,NA,and one in which schools have the freedom to operate in the interests of their communities.
200509,64,64620,118,NA,NA,That is why the next National Government will take the education sector out of the bureaucratic and union-dominated straightjacket in which it is now trapped.
200509,64,64620,119,NA,NA,We will abolish rigid school zoning.
200509,64,64620,120,NA,NA,We will improve the quality of teacher training
200509,64,64620,121,NA,NA,and ensure that good teachers are paid more.
200509,64,64620,122,NA,NA,We will remove the cap on the rolls of the integrated schools
200509,64,64620,123,NA,NA,and restore to the 1999 level the subsidies for independent schools
200509,64,64620,124,NA,NA,in order to enhance parental choice.
200509,64,64620,125,NA,NA,We will fix the NCEA.
200509,64,64620,126,NA,NA,"When a child falls behind in reading or arithmetic, we will give their parents a voucher to buy the extra tuition they need."
200509,64,64620,127,NA,NA,"And we will let schools be run by their boards, communities and principals, not by teacher unions, bureaucrats, and heavy-handed Ministers."
200509,64,64620,128,NA,NA,"There is no point in creating a wealthier, better educated, nation if New Zealanders cannot feel safe in their own homes."
200509,64,64620,129,NA,NA,"Again, as the Clark Labour Government has been carried away with its hip hop tours and its twilight golf courses,"
200509,64,64620,130,NA,NA,it has lost sight of one of the most important roles of any government: the protection of its citizens.
200509,64,64620,131,NA,NA,"As will be evident to any New Zealander who has read a newspaper in recent months, the quality of New Zealand policing has been put at risk on Helen Clark’s watch."
200509,64,64620,132,NA,NA,And public confidence in the police has also been put at risk.
200509,64,64620,133,NA,NA,Let me be very clear about this:
200509,64,64620,134,NA,NA,"I, Don Brash, will place the protection of New Zealand’s citizens right at the very top of the list of solemn duties of the Prime Minister of this land."
200509,64,64620,135,NA,NA,"Under a National Government, police resources will be devoted to fighting crime, not to filling in forms or raising revenue by filling speeding ticket quotas."
200509,64,64620,136,NA,NA,We will abolish parole for all repeat and violent offenders.
200509,64,64620,137,NA,NA,We will change the Proceeds of Crime legislation to enable the police to smash organised criminal gangs.
200509,64,64620,138,NA,NA,And we will maintain a DNA data base of all people convicted of a criminal offence to ensure speedier resolution of many offences.
200509,64,64620,139,NA,NA,"A Don Brash-led Government will get serious about protecting New Zealand’s citizens, and get tough with the small minority of violent anti-social thugs who are currently re-cycled through our courts and through our police files again and again and again."
200509,64,64620,140,NA,NA,"No single area better illustrates the “spend now, think later” approach of the Clark Labour Government than Health."
200509,64,64620,141,NA,NA,"If six years ago you had asked me whether it was possible to increase health funding by 50%, and get virtually no more operations, no more services out of the health system, I would have said that would have been a challenge."
200509,64,64620,142,NA,NA,But clearly the Clark Labour Government has been equal to that challenge.
200509,64,64620,143,NA,NA,"Today, they preside over a health system which consumes more dollars and produces less value for money than most of us could ever have believed."
200509,64,64620,144,NA,NA,More money will help.
200509,64,64620,145,NA,NA,But there are problems in our health system that money alone will not fix.
200509,64,64620,146,NA,NA,"The next National Government is going to be driven not by ideology, not by blind prejudice, but by a simple and unambiguous requirement that we use taxpayers’ money to buy the very best health services for our people,"
200509,64,64620,147,NA,NA,regardless of whether they are delivered by the public or by the private sector.
200509,64,64620,148,NA,NA,And we will maintain the levels of funding required to deliver the quality and quantity of healthcare that New Zealanders expect.
200509,64,64620,149,NA,NA,There is one other core service funded by New Zealand taxpayers which I want to mention in this context.
200509,64,64620,150,1,0,The decisions as to who qualifies to become a citizen of our country must sit very high on the hierarchy of responsibilities of the government of our land.
200509,64,64620,151,NA,NA,Yet the exercise of that responsibility has been seriously deficient in recent years.
200509,64,64620,152,1,-1,"Scandal after scandal has occurred in the Immigration portfolio, to the point where we are almost de-sensitised to the headlines."
200509,64,64620,153,1,0,"A National Government will give the Immigration Service a major, top to bottom, overhaul"
200509,64,64620,154,1,0,", and roll the Service into a new Ministry that draws together the functions of the Immigration Service and the Citizenship role of the Ministry of Internal Affairs."
200509,64,64620,155,NA,NA,A National Government will ensure we treat the task of deciding who gets to be a New Zealander with the seriousness and professionalism it deserves.
200509,64,64620,156,1,0,"The concerns I have alluded to today – about taxation, welfare, education, law and order, immigration, and health – are to the forefront of the National Party’s agenda."
200509,64,64620,157,NA,NA,"They are also to some extent on the agendas of the other parties of the centre-right, and that gives me real confidence in our ability to see these issues addressed by a National-led Government."
200509,64,64620,158,NA,NA,Finally today I want to promise New Zealanders a different style of political leadership after 17 September.
200509,64,64620,159,NA,NA,"Over recent weeks, Helen Clark and her senior Ministers have attempted to make much of my relative lack of Parliamentary experience – even though it is about the same as that enjoyed by Bob Hawke before he became Prime Minister of Australia."
200509,64,64620,160,NA,NA,Well I have two things to say about that:
200509,64,64620,161,NA,NA,"Last time I saw one of those polls measuring public respect for various occupational groups, politicians were giving used car salesmen and mad axe murderers a run for their money somewhere near the bottom of the list!"
200509,64,64620,162,NA,NA,So I feel no particular anxiety about being excluded from that assessment.
200509,64,64620,163,NA,NA,"But if my opponents are, by referring to my Parliamentary experience, suggesting that I might, as Prime Minister, do things differently from the incumbent, then my answer is: Absolutely, yes."
200509,64,64620,164,NA,NA,"If the public of this country accord me the privilege of serving as Prime Minister after September 17, things will be different."
200509,64,64620,165,NA,NA,"Very, very different."
200509,64,64620,166,NA,NA,"For a start, if my ministerial limousine is travelling at 160 kilometres an hour, I promise I will notice."
200509,64,64620,167,NA,NA,"And if I sign a painting, it will be because I painted it."
