date,party,pos_corpus,topic,direction,text
201006,22952,1677,NA,NA,"Wie werkt, vereenzaamt doorgaans niet."
201006,22952,1678,NA,NA,"De SGP hanteert het uitgangspunt dat huishoudens in eerste instantie zelf verantwoordelijk zijn voor hun eigen levensonderhoud, inclusief de taakverdeling waarmee dat bereikt wordt."
201006,22952,1679,NA,NA,"De arm van de overheid mag niet zover strekken dat de (financiële) druk op gezinnen met kinderen zo groot wordt, dat beide partners (bijna) fulltime moeten gaan werken om rond te kunnen komen."
201006,22952,1680,NA,NA,"De overheid moet óók de zegeningen tellen van de grote maatschappelijke verdiensten van mensen zonder betaalde arbeid, zoals vrijwilligerswerk, mantelzorg en de opvoeding van kinderen."
201006,22952,1681,NA,NA,In een gezin zijn man en vrouw samen verantwoordelijk voor elkaar en voor hun kinderen.
201006,22952,1682,NA,NA,Hun eventueel gezamenlijke arbeidsparticipatie mag niet ten koste gaan van de zorg voor kinderen of mantelzorg.
201006,22952,1683,NA,NA,De overheid houdt daar in haar beleid rekening mee.
201006,22952,1684,NA,NA,"Voor het opvangen van de kosten van de vergrijzing is het van belang dat mensen, als ze dat kunnen en willen, meer gaan werken."
201006,22952,1685,NA,NA,De norm zou weer 40 uur per week moeten worden.
201006,22952,1686,NA,NA,"Deze norm kan behaald worden door het verrichten van betaalde én onbetaalde arbeid, zoals vrijwilligerswerk en mantelzorg."
201006,22952,1687,NA,NA,De marktsector reageert sneller en heftiger op de nieuw ontstane economische situatie dan de collectieve sector.
201006,22952,1688,NA,NA,Daardoor is het mogelijk de loonruimte van de collectieve sector te beperken.
201006,22952,1689,NA,NA,Als gevolg daarvan is het ook eenvoudiger loonmatiging in de marktsector langer vol te houden.
201006,22952,1690,NA,NA,Dit is cruciaal voor het behoud van banen en voor de concurrentiepositie van de Nederlandse economie.
201006,22952,1691,NA,NA,"Er komt één duidelijke ontslagprocedure, die bovendien sterk vereenvoudigd en verkort wordt."
201006,22952,1692,NA,NA,Er komt een wettelijke regeling voor het bepalen van de hoogte van de ontslagvergoedingen.
201006,22952,1693,NA,NA,Door de economische crisis zijn veel organisaties (tijdelijk) in moeilijkheden geraakt.
201006,22952,1694,NA,NA,Normaal gesproken zijn reorganisaties dan onvermijdelijk.
201006,22952,1695,NA,NA,"Om te voorkomen dat ondernemingen met een tijdelijke dip te veel mensen moeten ontslaan, blijft de deeltijd-WW gedurende de crisis behouden voor bedrijven die voldoende gezond zijn."
201006,22952,1696,NA,NA,Het verlengen van deeltijd-WW moet onverlet laten dat waar mogelijk actief wordt gezocht naar overplaatsing van werknemers naar andere sectoren.
201006,22952,1697,NA,NA,De overheid moet er strikt op toezien dat werkgevers voldoende aandacht besteden aan het voorkómen van gezondheidsrisico’s.
201006,22952,1698,NA,NA,"De levensloopregeling wordt afgeschaft, omdat deze slechts door een zeer beperkt aantal mensen wordt gebruikt en dan ook nog meestal door hen die relatief meer te besteden hebben."
201006,22952,1699,NA,NA,Mensen die gebruik maken van de levensloopregeling zijn over het algemeen voldoende in staat om zelf maatregelen te nemen voor een betere verdeling van arbeid en zorg over hun levensloop.
201006,22952,1700,NA,NA,Bovendien leidt de herziening van het belastingstelsel dat de SGP voorstaat tot veel betere combinatiemogelijkheden van arbeid en zorg.
201006,22952,1701,NA,NA,De door veel mensen gebruikte spaarloonregeling blijft wel bestaan.
201006,22952,1702,NA,NA,"De fiscale stimulans voor opbouw van aanvullend pensioen wordt voor inkomens van meer dan 1,5 maal modaal geschrapt voor het deel boven deze grens."
201006,22952,1703,NA,NA,Voorwaarde is wel dat er duidelijke afspraken komen over wat mensen over hun pensioenen moeten weten en wat pensioenfondsen moeten aanbieden om te zijner tijd grote nadelige verrassingen te voorkomen.
201006,22952,1704,NA,NA,"In de komende jaren staat de overheid voor grote uitdagingen om mensen die nu aan de kant staan, toch - ondanks de economische crisis - arbeid te laten verrichten."
201006,22952,1705,NA,NA,Daarom steekt de SGP extra geld in het vergroten van de kansen van oudere mensen op de arbeidsmarkt.
201006,22952,1706,NA,NA,"Als mensen nog (gedeeltelijk) kunnen werken, wil de SGP hen ondersteuning bieden bij het vinden van werk."
201006,22952,1707,NA,NA,"Als daarvoor eerst extra scholing nodig is, wil de SGP hen daarbij ondersteunen."
201006,22952,1708,NA,NA,De steun is erop gericht om de eigen verantwoordelijkheid weer op te kunnen pakken.
201006,22952,1709,NA,NA,"Iedere werkloze met een uitkering die kan werken, moet de kans krijgen een goede baan te vinden die past bij zijn ervaring of opleiding."
201006,22952,1710,NA,NA,"Als dit niet mogelijk is, moet er ruimte geboden worden om over te schakelen naar een andere sector."
201006,22952,1711,NA,NA,Er wordt onderzoek gedaan naar de manier waarop een uitkering voor uitkeringsgerechtigden kan worden gecombineerd met sociaal dienstbetoon.
201006,22952,1712,NA,NA,"Dit geeft een uitkeringsgerechtigde niet alleen de mogelijkheid om nieuwe vaardigheden op te doen, maar ontmoedigt tevens hen die daar onterecht gebruik van maken."
201006,22952,1713,NA,NA,"Regelgeving die het verrichten van sociaal dienstbetoon in de weg staat, wordt aangepast."
201006,22952,1714,NA,NA,De uitvoerende instanties dragen er zorg voor dat kwetsbare jongeren meer dan evenredig aan bod komen bij het vervullen van openstaande vacatures.
201006,22952,1715,NA,NA,"Voor de economische ontwikkeling is het cruciaal dat iedereen die kan werken, dat ook doet."
201006,22952,1716,NA,NA,Dit wordt gestimuleerd door het verschil tussen loon en uitkering te vergroten.
201006,22952,1717,NA,NA,Tegelijkertijd wil de SGP dat ook mensen met een uitkering blijven profiteren van de welvaartsontwikkeling.
201006,22952,1718,NA,NA,Minimaal vindt voor hen indexatie ter compensatie van de inflatie plaats.
201006,22952,1719,NA,NA,Dit garandeert zoveel mogelijk het behoud van koopkracht voor mensen die een uitkering krijgen.
201006,22952,1720,NA,NA,"Als de loonontwikkeling hoger is dan de inflatie, blijven uitkeringen voor een belangrijk deel van de welvaartsontwikkeling profiteren."
201006,22952,1721,NA,NA,"De maximale WW-duur wordt beperkt tot 1,5 jaar, evenals een herhaald gebruik van de WW."
201006,22952,1722,NA,NA,Er moet een terughoudender opstelling komen ten opzichte van het algemeen verbindend verklaren van CAO’s.
201006,22952,1723,NA,NA,"Nu wordt er nog heel vaak in CAO’s gesuppleerd tot 100 procent bij ziekte, waardoor er weinig financiële prikkels voor werknemers overblijven om weer te re-integreren."
201006,22952,1724,NA,NA,"Daarnaast moet er een versoepeling van het dispensatiebeleid komen bij Algemeen verbindend verklaren, zodat bedrijven (weer) sneller een eigen ondernemings-CAO kunnen sluiten met vakbonden."
201006,22952,1725,NA,NA,Sommige mensen hebben net een extra duwtje in de rug nodig om te kunnen functioneren op de arbeidsmarkt.
201006,22952,1726,NA,NA,"Als het aan de SGP ligt, krijgen zij dat duwtje."
201006,22952,1727,NA,NA,"Met name voor de toch al kwetsbare groepen op de arbeidsmarkt, zoals (gedeeltelijk) arbeidsgehandicapten, laagopgeleide jongeren en ouderen, is er nog veel werk aan de winkel."
201006,22952,1728,NA,NA,Ook zij moeten kansen krijgen om volwaardig mee te (blijven) doen.
201006,22952,1729,NA,NA,"Werkgevers die een Wajonger in dienst nemen, krijgen loonkostensubsidie in plaats van de huidige voorziening loondispensatie."
201006,22952,1730,NA,NA,"Voordelen van deze wijziging zijn dat de Wajonger pensioen kan opbouwen, dat hij één loonstrook krijgt (van zijn werkgever) en dat ingewikkelde loon- en uitkeringsberekeningen niet meer nodig zijn."
201006,22952,1731,NA,NA,"Wajongers die in deeltijd werken, krijgen over de niet-gewerkte uren een uitkering van het UWV."
201006,22952,1732,NA,NA,"Ook voor mensen met een WIA- of WAO-uitkering die daarnaast beschikken over een WSW-indicatie, wordt het instrument van loonkostensubsidies ingezet om de instroom naar regulier werk te bevorderen."
201006,22952,1733,NA,NA,Onderzocht moet worden of deze maatregel ook effectief is voor langdurig werklozen.
201006,22952,1734,NA,NA,"Te vaak gebeurt het dat mensen die onmiskenbaar begeleiding op het werk nodig hebben, geen jobcoaching krijgen toegekend."
201006,22952,1735,NA,NA,Daarom worden de beleidsregels voor het toekennen van budgetten voor jobcoaching versoepeld.
201006,22952,1736,NA,NA,De tijdelijke subsidieregeling stagejobcoach wordt verlengd.
201006,22952,1737,NA,NA,"Vooral in sectoren waar de uitstroom van ouderen tot grote tekorten van vakkrachten gaat leiden, worden oudere vakmensen ingezet om leerlingen te begeleiden."
201006,22952,1738,NA,NA,"Zo ontstaan waardevolle leermeester/gezelrelaties, zodat vakkennis behouden blijft en wordt overgedragen."
201006,22952,1739,NA,NA,Leer-werktrajecten kunnen jongeren een goede dienst bewijzen.
201006,22952,1740,2,1,"Kleinschalige leerwerkcentra waar kwetsbare jongeren met een grote afstand tot de arbeidsmarkt worden opgeleid en begeleid richting een duurzaam betaalde baan, worden aangemoedigd."
201006,22952,1741,NA,NA,"De regels voor een uitkeringsgerechtigde om als kleine zelfstandige te beginnen, moeten nog verder worden versoepeld."
201006,22952,1742,NA,NA,Daarnaast moet goede begeleiding worden geboden vanuit het UWV of re-integratiebureaus.
201006,22952,1743,NA,NA,"De financiële prikkels om de re-integratiegelden zo resultaatgericht mogelijk in te zetten, worden aangescherpt."
201006,22952,1744,NA,NA,"De verantwoording over de re-integratiebudgetten wordt ook voor overheidsorganisaties persoonsgebonden, zodat inzichtelijk wordt tot welke resultaten de inspanningen hebben geleid."
201006,22952,1745,NA,NA,Soms moeten werkgevers over de streep getrokken worden om mensen met een zwakke arbeidsmarktpositie in dienst te nemen.
201006,22952,1746,NA,NA,Dat kan het geval zijn als werknemers om wat voor reden dan ook minder kunnen presteren dan anderen of omdat de overheid de arbeidsparticipatie van sommige groepen op de arbeidsmarkt wil bevorderen.
201006,22952,1747,NA,NA,"Werkgevers die iemand met een kwetsbare arbeidsmarktpositie in dienst nemen, hebben meestal recht op premiekortingen."
201006,22952,1748,NA,NA,Vaak kunnen kleine werkgevers die premiekortingen niet helemaal verzilveren.
201006,22952,1749,NA,NA,"Omdat juist bij kleine bedrijven veel kansen liggen, worden de premiekortingen vervangen door een bonusstelsel."
201006,22952,1750,NA,NA,"Werkgevers die iemand met een kwetsbare arbeidspositie in dienst nemen, krijgen een bonus die wordt uitgesmeerd over meerdere termijnen."
201006,22952,1751,NA,NA,Daarbij wordt de bonus hoger naarmate de werknemer langer in dienst is.
201006,22952,1752,NA,NA,Dat biedt een stimulans voor bedrijven om mensen duurzaam aan het werk houden.
201006,22952,1753,NA,NA,"De mogelijkheden om mensen met een kwetsbare arbeidsmarktpositie een proefplaatsing aan te bieden, worden verruimd."
201006,22952,1754,NA,NA,Lastige (en vaak onoverzichtelijke) regelingen schrikken werkgevers af om uitkeringsgerechtigden in dienst te nemen.
201006,22952,1755,NA,NA,"Daarom worden de administratieve lasten voor werkgevers die kwetsbare jongeren in dienst nemen, beperkt tot het minimum."
201006,22952,1756,NA,NA,Werkgevers worden bovendien zoveel mogelijk persoonlijk benaderd om helderheid te verschaffen over de regelgeving.
201006,22952,1757,NA,NA,"Hoewel werken belangrijk is, staat de SGP ook pal voor mensen die om wat voor reden dan ook niet kunnen werken."
201006,22952,1758,NA,NA,Vanuit Bijbelse naastenliefde dient de overheid een schild voor hen te zijn.
201006,22952,1759,NA,NA,"Als werken echt niet meer gaat, willen we - aanvullend op de ondersteuning vanuit familie, kerk en maatschappelijke verbanden - zorg dragen voor een goed sociaal vangnet voor hen die desondanks toch uit de boot dreigen te vallen."
201006,22952,1760,NA,NA,De SGP wenst dit principe ook in economisch mindere tijden te handhaven.
201006,22952,1761,NA,NA,De belastingkorting voor alleenstaande ouders wordt verhoogd.
201006,22952,1762,NA,NA,Schuldhulpverlening is een taak die gemeenten goed moeten behartigen wanneer burgers vanwege problemen of onvoorziene omstandigheden niet meer aan hun financiële verplichtingen kunnen voldoen.
201006,22952,1763,NA,NA,Voorkomen is echter beter dan genezen.
201006,22952,1764,NA,NA,Daarom ligt hier ook in preventieve zin een belangrijk aandachtsgebied.
201006,22952,1765,NA,NA,Het niet-gebruik van tegemoetkomingen wordt teruggedrongen.
201006,22952,1766,NA,NA,"Dat voorkomt dat mensen in armoede leven, terwijl dat niet hoeft."
201006,22952,1767,NA,NA,Mensen worden daarvoor actief benaderd.
201006,22952,1768,NA,NA,Degenen die terecht gebruik maken van de sociale zekerheid moeten dat natuurlijk kunnen blijven doen.
201006,22952,1769,NA,NA,Juist om hun positie te beschermen is een harde aanpak nodig van misbruik van sociale zekerheid.
201006,22952,1770,NA,NA,Er wordt verder geïnvesteerd in digitale opsporing via koppeling van databestanden en in een actief opsporings- en terugvorderbeleid.
201006,22952,1771,NA,NA,Wie misbruik maakt van de regelingen moet passend gestraft worden en dient onterecht ontvangen bedragen terug te betalen.
201006,22952,1772,NA,NA,"Bij gebleken onwil om te gaan werken, moet niet worden geschroomd om op de uitkering te korten."
201006,22952,1773,NA,NA,"De kinderbijslag wordt gestopt voor hen die in Nederland wonen, maar hun kinderen in het buitenland hebben."
201006,22952,1774,NA,NA,Het is onrechtvaardig als uitkeringen die naar het buitenland gaan ter plaatse veel meer waard zijn dan uitkeringen die in Nederland uitgekeerd worden.
201006,22952,1775,NA,NA,"Alle uitkeringen aan mensen in het buitenland worden in hoogte zodanig aangepast, zodat ze in koopkrachttermen vergelijkbaar zijn."
201006,22952,1776,NA,NA,De SGP is voor een geleidelijke verhoging van de AOW-leeftijd.
201006,22952,1777,NA,NA,Voorwaarde voor deze maatregel is wel dat ouderen een eerlijke kans op werk hebben op de arbeidsmarkt.
201006,22952,1778,NA,NA,Over de uitwerking van deze maatregel is de afgelopen maanden veel maatschappelijk debat geweest.
201006,22952,1779,NA,NA,De SGP maakt in dat debat heldere keuzes.
201006,22952,1780,NA,NA,De AOW-leeftijd wordt geleidelijk (1 maand per jaar) verhoogd naar 67 jaar.
201006,22952,1781,NA,NA,Voorwaarde voor deze maatregel is wel dat ouderen een eerlijke kans op werk hebben.
201006,22952,1782,NA,NA,Vandaar dat de SGP hier fors in investeert.
201006,22952,1783,NA,NA,"Alleen als kansen toenemen en groot genoeg zijn, kan de AOW leeftijd omhoog."
201006,22952,1784,NA,NA,Anders is de maatregel niet zinvol en niet rechtvaardig.
201006,22952,1785,NA,NA,Daarom investeert de SGP fors om langer werken voor ouderen mogelijk te maken.
201006,22952,1786,NA,NA,Er wordt stevig ingezet op bijscholing en omscholing.
201006,22952,1787,NA,NA,"Om mensen met de zogenaamde ‘zware beroepen’ langer te kunnen laten werken, wordt werk gemaakt van sterk verbeterde arbeidsomstandigheden."
201006,22952,1788,NA,NA,De sociale partners kunnen daarover nadere afspraken maken bij de CAO-onderhandelingen.
201006,22952,1789,NA,NA,Indien nodig zet de SGP extra beleid in om voldoende kansen te realiseren.
201006,22952,1790,NA,NA,De premiekorting voor het in dienst houden van een werknemer van 62 jaar of ouder wordt vervangen door een no-riskpolis in de Ziektewet voor oudere werknemers.
201006,22952,1791,NA,NA,Voor oudere werknemers wordt er na de WW een loonverzekering (inkomstenverrekening) geïntroduceerd van maximaal 1 jaar bij acceptatie van een baan onder het oude inkomensniveau.
201006,22952,1792,NA,NA,Ontslagen werknemers met een arbeidsverleden van tenminste 10 jaar krijgen een individueel trekkingsrecht op scholing.
201006,22952,1793,NA,NA,"Als de houdbaarheid van de financiën indexering op de levensverwachting nodig maakt, dan zal dat moeten plaatsvinden."
